,_id,text,tags,definitions,technical_instruction_for_dev,sap_products,content_relevant_to_technical_risks,cost_information,risk_for_gl,support_information,marked,is_priority_statement,user_id
230,5e94e5dbe55dd0f9169ca5d6,Any failure by us to enforce or exercise any provision of these Terms of Use or related rights shall not constitute a waiver of that right or provision.,['indemnification'],0,0,0,0,0,0,0,1.0,0.0,I831094
231,5e94e5dbe55dd0f9169ca5d7,"In addition to any excuse provided by applicable law, we shall be excused from liability for non-delivery or delay in delivery of products and services available through our site arising from any event beyond our reasonable control, whether or not foreseeable by either party, including but not limited to, labor disturbance, war, fire, accident, adverse weather, inability to secure transportation, governmental act or regulation, and other causes or events beyond our reasonable control, whether or not similar to those which are enumerated above.",['as-is and as-available'],0,0,0,0,0,0,0,0.0,1.0,
232,5e94e5dbe55dd0f9169ca5d8,"Without limitation, the Site, as well as any content, web pages, software, services, and products operated or provided by Primal are collectively referred to as the “Services“. These Terms of Use may be modified by Primal from time to time in its sole discretion. You are advised to check the Terms of Use frequently for any updates and/or changes which may impact your use.You must accept all of the terms and conditions contained in this Terms of Use agreement and Primal’s Privacy Policy (incorporated by reference) before you may use these Services. By using the Services, you accept these terms. You must discontinue your use of the Services if you do not accept these terms.",['changes to terms'],0,0,0,0,0,0,0,0.0,1.0,
233,5e94e5dbe55dd0f9169ca5d9,"We love that you use our services, but you doing so is your choice. If you choose to use our services, you’re agreeing to follow the terms laid out on this page. Our terms evolve with our services, so check back here as needed for changes.",['changes to terms'],0,0,0,0,0,0,0,1.0,0.0,I831094
234,5e94e5dbe55dd0f9169ca5da,Misuse: You may not misuse the Services. Examples of misuse may include but is not limited to: interfering with the Services or trying to access the Services using a method other than the interface and instructions provided by Primal.,['technical requirements'],0,1,0,1,0,0,0,1.0,1.0,I831094
235,5e94e5dbe55dd0f9169ca5db,"Illegal or Inappropriate Use: Primal may, but is under no obligation to, remove content or refuse to provide Services that Primal determines under its sole discretion as unlawful, offensive, threatening, libelous, defamatory, pornographic, obscene or otherwise objectionable to our Community Standards or violates any party’s intellectual property and/or these Terms of Use, at any time and without prior notice.",[],0,0,0,0,0,0,0,1.0,0.0,I831094
236,5e94e5dbe55dd0f9169ca5dc,"Termination: You agree that Primal may, in its sole discretion, immediately terminate your Primal account and access to the Services without prior notice. You agree that Primal shall not be liable to you nor any third party for any termination of your account or access to the Services. Without limiting the foregoing, Primal will terminate your use of the Services upon:","['termination/suspension', 'liability']",0,0,0,0,0,0,0,1.0,1.0,I831094
237,5e94e5dbe55dd0f9169ca5dd,"Modifications: Primal is constantly changing and improving the Services. Primal may add or remove functionalities or features, and may suspend or stop a Service altogether. You can stop using the Services at any time. Primal may also stop providing Services to you, or add or create new limits to the Services at any time.","['changes to service', 'as-is and as-available']",0,0,0,0,0,0,0,0.0,1.0,
238,5e94e5dbe55dd0f9169ca5de,"We develop services for lawful uses only. Sometimes the law varies with location, so we ask you use our products legally wherever you’re located. Illegal or misuse means we may have to stop providing services to you.",['termination/suspension'],0,0,0,0,0,0,0,0.0,1.0,
239,5e94e5dbe55dd0f9169ca5df, 1.5 System Outages: Primal periodically schedules system downtime for maintenance and other purposes. Unplanned system outages also may occur. Primal will not be liable for any claims or damages arising out of the any interaction with the product including but not limited to:,['as-is and as-available'],0,0,0,0,0,0,0,1.0,1.0,I831094
240,5e94e5dbe55dd0f9169ca5e0,Any third party acts or any other outages of web host providers or the Internet infrastructure and network external to the Services.,['as-is and as-available'],0,0,0,0,0,0,0,1.0,0.0,I831094
241,5e94e5dbe55dd0f9169ca5e1,"Usage Limitations: Primal may limit the number of network calls that you or your application may make, and/or the maximum file size, and/or the maximum content that may be accessed, or anything else about the Services and the content it accesses that Primal deems appropriate in its sole discretion. Primal may change such usage limits at any time and without notice to you. In addition to its other rights under these Terms of Use, Primal may utilize technical measures to prevent overuse and/or stop usage of the API by an application after any usage limitations are exceeded.","['as-is and as-available', 'usage limits']",0,0,0,0,1,0,0,0.0,1.0,
242,5e94e5dbe55dd0f9169ca5e2,"Your experience of our services may change as the product evolves. We also try really hard to maintain the best system possible, but sometimes things break—so you may see an interruption in your services.",['liability'],0,0,0,0,0,0,0,0.0,1.0,
243,5e94e5dbe55dd0f9169ca5e3,"Our system also has only so much capacity, which means we have to limit your use to provide a high level of service for everyone.",['usage limits'],0,0,0,0,1,0,0,0.0,1.0,
244,5e94e5dbe55dd0f9169ca5e4,"1.7 Communications: In connection with your use of the Services, we may send you service announcements, administrative messages, and other information. You may opt out of those communications by sending a message to  support@primal.com .",['consent'],0,0,0,1,0,0,0,0.0,1.0,
245,5e94e5dbe55dd0f9169ca5e5,"We want to give you the best experience possible, so we may send you information that supports our service.","['other', 'consent']",0,0,0,0,0,0,0,1.0,1.0,I831094
246,5e94e5dbe55dd0f9169ca5e6,"Registration: In accordance with these Terms of Use, certain Services may require that you register as a member of the Services (a “Registered Member“) and that you provide information about yourself (such as identification or contact details) as part of the registration process for the Service, or as part of your continued use of the Services. You agree that any registration information you give to Primal will always be accurate, truthful, correct, and up to date.",['privacy/data protection'],0,0,0,0,0,0,0,0.0,1.0,
247,5e94e5dbe55dd0f9169ca5e7,"Passwords: If you are a Registered Member, you are responsible for maintaining the confidentiality of your password and account, and are fully responsible for all activities that occur under your password or account with or without your knowledge. You agree to immediately notify Primal at support@primal.com of any unauthorized use of your password or account or any other breach of security. Primal will not be liable, directly or indirectly, for any loss or damage arising from your failure to comply with this section.",['technical requirements'],0,1,0,0,0,0,1,1.0,1.0,I831094
248,5e94e5dbe55dd0f9169ca5e8,"We know you don’t want your identity stolen, so we make sure account info is accurate. Keeping your password safe helps keep your info safe.",['privacy/data protection'],0,0,0,0,0,0,0,0.0,1.0,
249,5e94e5dbe55dd0f9169ca5e9,Let us know if your password’s compromised or anything looks fishy with your account.,['privacy/data protection'],0,0,0,0,0,0,0,0.0,1.0,
250,5e94e5dbe55dd0f9169ca5ea," 2.3 Age Restriction: The Services are intended for a general audience. However, children under the age of 13 years are not permitted to register as a Registered Member. We may ask for personal information to verify that you are in at least 13 years of age.","['privacy/data protection', 'consent']",0,0,0,0,0,0,0,0.0,1.0,
251,5e94e5dbe55dd0f9169ca5eb,We help you discover content from across the Web. Some of that content might not be appropriate for kids.,['privacy/data protection'],0,0,0,0,0,0,0,1.0,0.0,I831094
252,5e94e5dbe55dd0f9169ca5ec," 2.4 Primal Refund Policy: Our Disclaimer of Warranties, recited in Section 6 of our Terms of Use, applies to our Refund Policy. We make no explicit or implicit warranties. Our Limitation of Liability, recited in Section 7 of our Terms of Use, applies to our Refund Policy. We are not liable to you for any direct or indirect damages (direct or indirect) that result from the use of our Services.If your application directly interacts with Primal, several data plans are made available to you. Your purchase of a data plan is, barring circumstances deemed exigent by Primal, non-refundable. Because we disclaim warranties of any kind when we provide our Services and our Services are provided “as is,” the quality of any goods or services (including the quality of content or data included within the scope of any purchased goods or services) we provide you cannot be the basis for any refund.Your purchase of a data plan provides you with the ability to make a certain number of calls within or the capacity to provision a predetermined number of individual user accounts for a predetermined period (e.g. until the end of the month). If, at the conclusion of this period, you have not made the number of calls or provisioned the number of accounts afforded to you by your plan, i.e. there is a balance of unused purchased calls or provisioned accounts, you shall not be entitled to a refund (prorated or otherwise) on that balance of unused purchased calls.","['liability', 'as-is and as-available', 'payment']",0,0,0,0,1,0,0,1.0,1.0,I831094
253,5e94e5dbe55dd0f9169ca5ed,"Planning for demand is necessary part of any business. If you sign up for a paid API plan, we provision that capacity and that payment is non-refundable. But not to worry —if you oversubscribe one month, just change your plan the next.",['payment'],0,0,0,0,1,0,0,1.0,1.0,I831094
254,5e94e5dbe55dd0f9169ca5ee," 3.3 Derivative Semantic Works: For the purpose of these Terms of Use: “Your Content” means any data that you transmit, distribute, submit, communicate, create, or store on or through the Services (including, without limitation, text, video, pictures, graphics, music, sound clips, likenesses, images, multimedia files, personal information, and other works of authorship). When you provide Your Content to the Services, you acknowledge and agree that there may be an integration, analysis, processing, arrangement, and/or organization of Your Content that results in data, content, or works (other than Your Content), such as text, video, pictures, graphics, music, sound clips, likenesses, images, multimedia files, personal information, and other works of authorship, data, information, arrangements, compilations, techniques, and metadata (“Derivative Semantic Works”). You acknowledge and agree that Primal shall own all right, title, and interest worldwide accrued as a result of creating the l Derivative Semantic Works, including all copyrights and other intellectual property rights therein and all renewals and extensions thereof, in all formats and media, whether now known or hereafter developed, to publish, display, perform, distribute, reproduce, digitize, transmit, translate, or modify a Derivative Semantic Work and any derivative works thereof, for all or any purposes. Data provided to you under one of Primal’s data plans via Primal’s API shall not be governed by this Section 3.3.",['publication risk'],0,0,0,0,0,0,0,0.0,1.0,
255,5e94e5dbe55dd0f9169ca5ef," 3.4 Primal Application Development: You understand and acknowledge that Primal may be independently creating applications, content, and other products or services that may be similar to or competitive with applications you may be developing and any content found therein, and nothing in these Terms of Use will be construed as restricting or preventing Primal from creating and fully exploiting such applications, content, and other items without any obligation to you. If you elect to provide us with any feedback, you hereby assign all right, title, and interest in and to such feedback to us, and acknowledge that we will be entitled to use, implement, and exploit any such feedback in any manner without restriction, and without any obligation of confidentiality, attribution, compensation, or other duty to account.","['privacy/data protection', 'ownership']",0,0,0,0,0,0,0,0.0,1.0,
256,5e94e5dbe55dd0f9169ca5f0,"Privacy: Primal values the privacy of the users of our website. Please see Primal’s  Privacy Policy , incorporated by reference herein, which explains how we treat and protect the information and data of those that use our Services.",['privacy/data protection'],0,0,0,0,0,0,0,0.0,1.0,
257,5e94e5dbe55dd0f9169ca5f1,"You agree to indemnify and hold Primal, its subsidiaries, affiliates, licensors, content providers, service providers, employees, agents, officers, directors, and contractors (the “Indemnified Parties“) harmless from any claim or demand, due to or arising out of your breach of these Terms of Use or the documents incorporated herein by reference, or your violation of any law or the rights of a third party. You agree that the Indemnified Parties will have no liability in connection with any such breach or unauthorized use, and you agree to indemnify any and all resulting loss, damages, judgments, awards, costs, expenses, and reasonable legal fees of the Indemnified Parties in connection therewith. You will also indemnify and hold the Indemnified Parties harmless from and against any claims brought by third parties arising out of your use of the information accessed from the Services.",['indemnification'],0,0,0,0,0,0,0,0.0,1.0,
258,5e94e5dbe55dd0f9169ca5f2,"If you’ve agreed to follow these terms, we ask you to be responsible for our losses caused by failing to follow these terms.",['indemnification'],0,0,0,0,0,0,0,0.0,1.0,
259,5e94e5dbe55dd0f9169ca5f3,"Your use of the Services is at your sole risk. The Services are provided on an “as is” and “as available” basis. Primal and its subsidiaries, affiliates, officers, employees, agents, partners, and licensors expressly disclaim all conditions and warranties of any kind, whether expressed or implied, including, but not limited to the implied warranties of merchantability, fitness for a particular purpose, and non-infringement.",['as-is and as-available'],0,0,0,0,0,0,0,0.0,1.0,
260,5e94e5dbe55dd0f9169ca5f4,"Without limiting the generality of the foregoing, Primal and its subsidiaries, affiliates, officers, employees, agents, partners and licensors make no warranty that:",['as-is and as-available'],0,0,0,0,0,0,0,1.0,1.0,I831094
261,5e94e5dbe55dd0f9169ca5f5,"Information that may be obtained from the use of the Services, and any results of use of the functionality of the Services will be accurate, reliable or complete;",['as-is and as-available'],0,0,0,0,0,0,0,0.0,1.0,
262,5e94e5dbe55dd0f9169ca5f6,"The quality of any goods, services, information, or other material that may be offered and subsequently purchased  or obtained by through Primal will meet your expectations, or that any errors in the Services will be corrected. You acknowledge and agree that any material downloaded or otherwise obtained through the use of the Services is accessed at your own discretion and risk, and you will be solely responsible for any damage to your computer system or loss of data that results from the download of any such material.",['as-is and as-available'],0,0,0,0,0,0,0,0.0,1.0,
263,5e94e5dbe55dd0f9169ca5f7,Primal makes no representations about the content sources and their usage conditions.,['as-is and as-available'],0,0,0,0,0,0,0,0.0,1.0,
264,5e94e5dbe55dd0f9169ca5f8,"No advice or information, whether oral or written, obtained by you from Primal or through or from the Services shall create any warranty not expressly stated in the Terms of Use.","['as-is and as-available', 'liability']",0,0,0,0,0,0,0,1.0,1.0,I831094
265,5e94e5dbe55dd0f9169ca5f9,"We’re doing some things that have never been done before. With cutting-edge technology comes uncertainty, so we can’t promise or guarantee any particular service or product experience.",['as-is and as-available'],0,0,0,0,0,0,0,1.0,1.0,I831094
266,5e94e5dbe55dd0f9169ca5fa,"You expressly understand and agree that Primal and its subsidiaries, affiliates, officers, employees, agents, partners, and licensors shall not be liable to you for any direct, indirect, incidental, special, consequential, or exemplary damages, whether in contract or tort or otherwise, including but not limited to, damages for loss of profits, goodwill, use, user content, data, or other intangible losses (even if Primal has been advised of the possibility of such damages), resulting from:","['as-is and as-available', 'indemnification']",0,0,0,0,0,0,0,1.0,1.0,I831094
267,5e94e5dbe55dd0f9169ca5fb,"Notwithstanding anything to the contrary in these Terms of Use, Primal’s total liability to you for any reason (whether based in contract, tort, including negligence and strict liability) in connection with these Terms of Use or the Services shall in no event exceed the amount paid by you to Primal prior to the event giving rise to liability.",['indemnification'],0,0,0,0,0,0,0,0.0,1.0,
268,5e94e5dbe55dd0f9169ca5fc,"We want you to use our services, but at the end of the day you must understand you do so at your own risk. Primal’s isn’t liable for your losses from the use of our services.","['as-is and as-available', 'indemnification']",0,0,0,0,0,0,0,0.0,1.0,
269,5e94e5dbe55dd0f9169ca5fd,"Complete Agreement: These most recent listing of these Terms of Use (which do not include the “Terms in Plain English”) and the Privacy Policy constitute the entire agreement between Primal and you pertaining to your use of the Services and, except as specifically set forth herein, supersede any prior agreements between you and Primal relating to the Services.",['general requirements'],1,0,0,0,0,0,0,1.0,1.0,I831094
270,5e94e5dbe55dd0f9169ca5fe,"Motime operates under the “Waala” brand name in certain regions. The terms of this agreement apply to Partners of both the Motime and Waala brand. Any references to Motime shall be interpreted to apply to Waala as well. Although we will use terms such as “Partner”, “you” or “your” to refer to the individual or business entity identified in the Application you submit, you are and remain, for all purposes, purely an independent contractor, responsible for your own actions, taxes, the provision of any benefits, insurance and compliance with any and all laws and regulations that apply to you, your business and activities. Neither this API Agreement, nor your participation in our Self-Serve Partner Program contemplates any sharing of profits or losses, a joint venture or any other form of business arrangement, other than your participation in our Self-Serve Partner Program as described in this API Agreement.",['general requirements'],1,0,0,0,0,0,0,1.0,1.0,I831094
271,5e94e5dbe55dd0f9169ca5ff,"a)   Motime shall, at its own cost and expense, provide Motime Services and Mobile Content for the Motime Service. Motime shall be responsible for and will solely control the Motime Service, including, without limitation, all features, content, pricing and functionality, and has the unrestricted right to modify, suspend or amend same at all times, in its sole discretion.","['changes to service', 'changes to terms', 'change to the product']",0,0,0,0,0,0,0,1.0,1.0,I831094
272,5e94e5dbe55dd0f9169ca600,c)    In no event shall Motime be liable for any breach by any Customer of the Terms & Conditions or any other agreement by which any Customer may be bound.,"['liability', 'indemnification']",0,0,0,0,0,0,0,1.0,1.0,I831094
273,5e94e5dbe55dd0f9169ca601,"b)   Partner shall at all times comply with the terms of Motime’s Marketing Regulations, as may be updated from time to time in Motime’s sole discretion, and which can be found at http://access.motime.com/partner_policy/ and is incorporated herein by reference. Partner shall not display the Integration on any Partner Site, Partner Application or other location directly or indirectly owned or controlled by Partner with or adjacent to any illegal, offensive, pornographic, obscene, violent, hate-related, controversial or otherwise objectionable material.  Without limiting Motime’s other rights or remedies at law or equity, Motime may immediately terminate the API Agreement, withhold payment from you, and disable any Integration hereunder in the event Motime reasonably believes you have failed to comply with the Marketing Regulations.","['obligations', 'termination/suspension']",0,0,0,0,0,0,0,0.0,1.0,
274,5e94e5dbe55dd0f9169ca602,"d)   Partner shall be solely responsible, at no cost to Motime, for (i) procuring and maintaining all necessary rights, consents, licenses, permissions, and clearances with respect to any Partner Sites, Partner Applications, or Partner’s Marks.  Partner shall be solely responsible for any and all royalties and other fees and payments required by any rights holders and licensors of content publicly performed on or made available on or through the Partner Sites and/or Partner Applications (including, without limitation, residuals or other payments to guilds or unions, for music clearances, Internet or wireless streaming, performance, synchronization  and mechanical rights) and all other fees, royalties, charges, payments or obligations arising out of the activities contemplated by this API Agreement) and Motime shall have no responsibility or liability for same whatsoever.","['obligations', 'publication risk']",0,0,0,0,0,0,0,0.0,1.0,
275,5e94e5dbe55dd0f9169ca603,"f)     Partner shall implement the Integration in accordance with the Specifications. Partner shall use reasonable efforts to promptly report to Motime any malfunctions, defects or non-conformities in or affecting the Integration or the Motime Services and take all actions reasonably required to restore the Integration and/or the Motime Services to proper functioning and operation. Motime reserves the right, at its option and without liability, to require Partner to remove or modify Integration, at any time, in any and/or all locations and instances.","['obligations', 'technical requirements']",0,1,0,1,0,0,0,1.0,1.0,I831094
276,5e94e5dbe55dd0f9169ca604,"b)   Motime shall exclusively own all right, title and interest in and to Customer Data collected with respect to Customers, including, without limitation, Customers who access the Integration, as and if applicable. Partner shall not, directly or indirectly, disclose, process or use or authorize, enable, encourage or permit any third party to disclosure, collect, retain or use any Customer Data.",['privacy/data protection'],0,0,0,0,0,0,0,0.0,1.0,
277,5e94e5dbe55dd0f9169ca605,"c)    Except as otherwise expressly provided herein, each party is responsible for all costs and expenses incurred by it in connection with the performance of its obligations under this API Agreement.",['payment'],0,0,0,0,1,0,0,1.0,1.0,I831094
278,5e94e5dbe55dd0f9169ca606,a)   Payments. Motime will pay the commission agreed upon at the time of the Affiliate's registration on Motime Open Access. Motime reserves the right to change its level of commission from time to time at Motime's sole discretion.,"['payment', 'changes to terms']",0,0,0,0,1,0,0,1.0,1.0,I831094
279,5e94e5dbe55dd0f9169ca607,"Should you have questions regarding the commission level, please contact us at http://access.motime.com/help/contactus","['payment', 'contact information']",0,0,0,0,1,0,1,1.0,1.0,I831094
280,5e94e5dbe55dd0f9169ca608,"b)   Within sixty (60) days after the end of each calendar month, Motime shall pay Partner all undisputed Payments due Partner for that calendar month, unless the payment is less than $250 in which case Payment will be aggregated with the following months until at least $250 is reached. No other payments or fees shall be due or payable by Motime to Partner or any other party under or as a result of this API Agreement. Payments by Motime will be accompanied by a report, in reasonable detail, providing the basis for the Payment.",['payment'],0,0,0,0,1,0,0,1.0,1.0,I871655
281,5e94e5dbe55dd0f9169ca609,"c)    All Payments made by Motime under this API Agreement are free and clear of, without reduction for, and exclusive of any taxes; provided, however, that if required by applicable law or regulatory authorities, Motime may reduce such Payments by the amount of any tax, duties or government required payments or fees (“taxes”) for which Partner is responsible, and pay same to the appropriate authorities and shall provide Partner notice of same. Partner agrees to complete all paperwork reasonably required by Motime to make Payments, before Motime will be obligated to make any Payments to Partner hereunder. Other than federal and state taxes imposed on the net income of Motime, Partner will bear responsibility for all taxes resulting from this API Agreement.",['payment'],0,0,0,0,1,0,0,0.0,1.0,
282,5e94e5dbe55dd0f9169ca60a,"b)   Neither party shall issue a news release or public announcement regarding this API Agreement or refer to or use the Marks of the other in publicity or marketing communications, without the prior written consent of the other party.",['consent'],0,0,0,0,0,0,0,0.0,1.0,
283,5e94e5dbe55dd0f9169ca60b,"a)   The term of this API Agreement will begin on the Effective Date, which is the date Motime notifies Partner of acceptance of its Application and will continue until terminated by either party as permitted (“Term”).  Either party may terminate this API Agreement upon twenty-four (24) hours’ prior written notice to the other.",['termination/suspension'],1,0,0,0,0,0,0,1.0,1.0,I831094
284,5e94e5dbe55dd0f9169ca60c,"b)   Upon termination of this API Agreement, any provision which must survive to give effect to its plain meaning, shall survive termination of this API Agreement. Upon termination of this API Agreement, Partner will immediately cease using Motime Tools, Motime Services and Motime Marks and will return or destroy all Confidential Information in its possession or under its control to Motime unless Motime requests the return of same within 48 hours of termination of this API Agreement.","['termination/suspension', 'privacy/data protection']",0,0,0,1,0,0,0,1.0,1.0,I831094
285,5e94e5dbe55dd0f9169ca60d,"c)  Notwithstanding any of the foregoing, Motime may, for any reason or no reason and at any time and without any penalty block or otherwise prevent access to the Motime Service through or by the Integration, any Partner Application, Partner Site, Widget, and/or API.","['termination/suspension', 'change to the product']",0,0,0,0,0,0,0,0.0,1.0,
286,5e94e5dbe55dd0f9169ca60e,"a)   Partner represents and warrants to Motime that: (i) it has the full power and authority to enter into this API Agreement; (ii) neither the execution of this API Agreement nor the  performance of its obligations, provision of its services or furnishing or development of any goods, services, materials, information or other items, tangible or intangible, including, without limitation, Partner Sites, Partner Applications, Partner Marks, any portions of the Integration developed or provided by Partner, (individually and collectively, “Partner Materials”), do not and will not violate any other agreement by which it may be bound, nor infringe upon or misappropriate the rights or interests of any other party; (iii) upon acceptance of Partner’s Application by Motime, this API Agreement constitutes a legal, valid, and binding obligation of Partner, enforceable in accordance with its terms; (iv) Partner shall perform its obligations in compliance with all laws, rules and regulations and industry guidelines and best practices applicable to its business and activities; (v) it has all necessary rights, title, and interest in and to the Partner Materials, to perform its obligations free and clear of all claims, demands, encumbrances, liens and security interests; (vi) to Partner’s knowledge, using reasonable industry standard and commercial measures, the Partner Materials are free of Malware; (vii) the Integration developed, provided and/or controlled by Partner will be in accordance with the Specifications; (viii) no Partner Material or activities or conduct will slander, defame, libel or invade the right of privacy, publicity or other rights of any person or generate spam, phish or violate any law, (viii) the Partner Applications are not and will not be Malware, Adware, Spyware or be distributed as Drive-by-Downloads and will comply with the terms and policies of any sites on which they are placed and (ix) it will not export the Integration or Motime Tools in any manner contrary to the export regulations of the United States. Partner will not remove or alter any rights or other notices, symbols, or labels of Motime.",['general requirements'],0,0,0,0,0,0,0,1.0,1.0,I831094
287,5e94e5dbe55dd0f9169ca60f,"b)   Partner shall: (i) conduct its business in a manner that reflects favorably at all times on Motime Services and the good name, goodwill and reputation of Motime; (ii) avoid deceptive, misleading or unethical practices that are or might be detrimental to Motime or the public, including but not limited to disparagement of Motime or its services or products; (iii) not publish or employ or cooperate in the publication or employment of any misleading or deceptive advertising material; and (iv) make no representations, warranties or guarantees to third parties with respect to the Motime, Motime Services, Motime Tools or otherwise with respect to Motime.  ",['general requirements'],0,0,0,0,0,0,0,0.0,1.0,
288,5e94e5dbe55dd0f9169ca610,"c)    UNLESS EXPRESSLY SET FORTH IN THIS API AGREEMENT, NEITHER PARTY MAKES ANY OTHER OR DIFFERENT REPRESENTATIONS OR WARRANTIES OF ANY KIND, EXPRESS OR IMPLIED, TO EACH OTHER TO ANY CUSTOMER OR ANY OTHER PARTY UNDER THIS API AGREEMENT.  BOTH PARTIES EXPRESSLY DISCLAIM ALL EXPRESS OR IMPLIED CONDITIONS, REPRESENTATIONS, AND WARRANTIES OF ANY KIND, INCLUDING ANY IMPLIED WARRANTY OR CONDITION OF MERCHANTABILITY, SATISFACTORY QUALITY, FITNESS FOR A PARTICULAR PURPOSE, NONINFRINGEMENT, AND IMPLIED WARRANTIES ARISING FROM COURSE OF DEALING OR PERFORMANCE. MOTIME MAKES NO REPRESENTATION OR WARRANTY THAT THE MOTIME SERVICE WILL BE AVAILABLE, ACCESSIBLE, UNINTERRUPTED, TIMELY, SECURE OR OPERATE WITHOUT ERROR.","['indemnification', 'liability']",0,0,0,0,0,0,0,1.0,1.0,I831094
289,5e94e5dbe55dd0f9169ca611,"a)   In no event shall Motime be liable to Partner for any indirect, consequential, incidental, punitive, special exemplary or other such damages, regardless of the form of action or the basis of the claim including, but not limited to, lost business, revenue, or anticipated profits, whether based on breach of contract, tort (including negligence), or otherwise, and whether or not Motime has been advised of the possibility of such damages. If, for any reason, Motime shall be found liable to Partner in damages and notwithstanding any claim that such damages are inadequate or that any remedy fails of its essential purpose, in no event shall Motime’s liability hereunder exceed provable direct damages no greater than the amount of Payments paid to Partner by Motime in the six (6) months immediately preceding the first date the claim or cause of action arose; provided, however, that the foregoing limitation shall not apply to undisputed Payments owed by Motime to Partner for the proper performance of its obligations hereunder.",['liability'],0,0,0,0,0,0,0,1.0,1.0,I831094
290,5e94e5dbe55dd0f9169ca612," To the extent that any jurisdiction does not allow the exclusion or limitation of direct, incidental or consequential damages, portions of the above limitation or exclusion may not apply.  Motime and its affiliates do not seek to exclude or restrict its liability for personal injury arising from its negligence.",['liability'],0,0,0,0,0,0,0,1.0,1.0,I831094
291,5e94e5dbe55dd0f9169ca613,"In the event Partner has any dispute with one or more third parties as a result of Partner's use of Motime Tools or Services, or is in any way damaged as a result of any third party in connection therewith, Partner hereby releases and covenants not to sue or otherwise make a claim, demand or file any legal action or institute any legal or regulatory proceedings against Motime, its affiliates, officers, directors, employees, agents, representatives and suppliers from, for any claims, actions, demands or damages (whether direct, indirect, special, incidental or consequential), of whatever kind or nature, known or unknown, suspected or unsuspected, whether foreseeable or not, disclosed or undisclosed.",['indemnification'],0,0,0,0,0,0,0,1.0,1.0,I831094
292,5e94e5dbe55dd0f9169ca614,"b)   Partner agrees to defend Motime against any and all claims, demands, proceedings, actions and causes of action brought by a third party that is based upon, arises out of, or relates to the alleged or actual breach of any of Partner's representations, warranties, obligations or covenants in this API Agreement (“Claims”). Partner further agrees to indemnify and hold Motime harmless from and against any and all losses, damages, liabilities, costs and expenses (including reasonable attorneys’ fees) arising out of any Claims.",['indemnification'],1,0,0,0,0,0,0,1.0,1.0,I831094
293,5e94e5dbe55dd0f9169ca615,"c)    Independent Contractors.  The parties are independent contractors and neither has any right to obligate or bind the other. Partner is and remains, for all purposes, responsible for its own actions, taxes, the provision of any benefits, insurance and compliance with any and all applicable laws and regulations.  This API Agreement does not constitute and may not be construed as constituting a partnership or joint venture among the Parties hereto, or an employee employer relationship.  There are no third party beneficiaries and nothing contained herein shall give, or is intended to give, any rights of any kind to any third parties.",['general requirements'],0,0,0,0,0,0,0,1.0,1.0,I831094
294,5e94e5dbe55dd0f9169ca616,"d)   Notices.  All notices under this API Agreement must be in writing, sent by registered mail, return receipt requested, by facsimile transmission with machine confirmation or delivered personally to the address specified in the Application.  All notices will be presumed to be effective when personally delivered, upon receipt of facsimile transmission delivery receipt or three (3) days after mailing as specified.",['general requirements'],0,0,0,0,0,0,0,1.0,1.0,I831094
295,5e94e5dbe55dd0f9169ca617,"e)   Interpretation.  Headings are for reference and do not affect meaning. Words will not be construed against the party that drafted them. Waivers of any rights, remedies, options or otherwise are only effective if made in writing and signed by both parties and only apply to the extent set forth therein.",['general requirements'],0,0,0,0,0,0,0,1.0,0.0,I831094
296,5e94e5dbe55dd0f9169ca618,"f)  Amendment.  Amendments must also be in writing and signed with the physical handwritten signature of both parties to be effective and no conduct, trade usage, practices or custom, nor any exchanges of emails or other communication shall be construed as a writing or serve to amend this API Agreement.",['general requirements'],0,0,0,0,0,0,0,1.0,1.0,I831094
297,5e94e5dbe55dd0f9169ca619,"h)  Waiver. A waiver of any provision of this Agreement will only be valid if provided in writing and will only be applicable to the specific incident and occurrence so waived. The failure by either Party to insist upon the strict performance of this Agreement, or to exercise any term hereof, will not act as a waiver of any right, promise or term, which will continue in full force and effect.",['general requirements'],0,0,0,0,0,0,0,0.0,1.0,
298,5e94e5dbe55dd0f9169ca61a,"i)   International Sale of Goods Export and Import Control Laws and Regulations. Parties hereby agree to opt out from and expressly exclude any applicability of the Uniform Information Transactions Act (UCITA). Services, Content, and product derived or obtained from the Website may be subject to the U.S. export laws and the export or import laws of other countries. Partner agrees to comply strictly with all such laws and, in particular, shall: (a) obtain any export, re-export, or import authorizations required by U.S. or your local laws; (b) not use Motime tools to design, develop or produce missile, chemical/biological, or nuclear weaponry; and (c) not provide Services, Content, or direct product from Motime to prohibited countries and entities identified in the U.S. export regulations.",['general requirements'],0,0,0,0,0,0,0,0.0,1.0,
299,5e94e5dbe55dd0f9169ca61b,"j)     Entire Agreement. This API Agreement, together with all documents and materials specifically referred to in this API Agreement and which are incorporated by this reference and form a part of this API Agreement,  represents the entire agreement and understanding of the parties with respect to the subject matter and supersedes all prior and contemporaneous agreements, representations, negotiations and/or understandings, written or oral, for all purposes.",['general requirements'],1,0,0,0,0,0,0,1.0,1.0,I831094
